ID Cliente;Nome Completo;CPF;E-mail;Estado;Data Nascimento;Telefone;Última Compra;Valor Compra;Status Cliente;registros_duplicados;email_valido;Telefone_valido;cpf_valido;data_nascimento_valida;ultima_compra_valida
1201;Letícia Moura;20185639470;ucardoso@mendes.br;MS;25/02/1951;(41) 3874-4090;2025-08-03;1488,09;Inativo;False;False;True;True;True;True
1202;Vicente Rodrigues;04325791841;bda-mota@yahoo.com.br;RO;17/01/1951;(61) 3790-2793;2025-06-08;1384,34;Ativo;False;True;True;True;True;True
1203;Calebe Sales;93107582441;jnascimento@moura.com;SE;26/05/1957;nan;2025-05-25;3445,25;Bloqueado;False;False;False;True;True;True
1204;Emanuella Peixoto;43657192034;diogoda-luz@da.org;SE;27/08/1979;(41) 8595-7302;2024-08-29;4619,56;Ativo;False;False;True;True;True;True
1205;Enzo Gabriel Da Cruz;20651497361;clarice10@fernandes.br;RN;04/09/1982;(84) 9278-9739;2024-11-19;2878,96;Bloqueado;False;False;True;True;True;True
1206;Isadora Gonçalves;40621795801;tlopes@teixeira.br;PB;28/04/2005;(41) 3800-4335;2025-09-15;3865,06;Ativo;False;False;True;True;True;False
1207;Alexia Caldeira;84297506300;daniela39@hotmail.com;MG;11/03/1955;(61) 4944-7184;2025-06-26;1619,91;Ativo;False;True;True;True;True;True
1208;Pedro Lucas Viana;63914825782;jnovaes@fogaca.com;PR;26/05/1952;nan;2025-07-30;2065,68;Inativo;False;False;False;True;True;True
1209;Kaique Viana;57810934600;leticiateixeira@hotmail.com;GO;28/10/1979;(21) 8276-3043;2025-02-21;4799,75;Inativo;False;True;True;True;True;True
1210;Eloah Lopes;75391204607;pcunha@bol.com.br;AC;18/11/1946;(21) 0733-2326;2025-06-11;2668,18;Bloqueado;False;True;True;True;True;True
1211;Emanuel Cavalcanti;nan;bpinto@nunes.org;MS;27/06/1968;(61) 9723-2918;2025-03-18;2166,11;Inativo;False;False;True;False;True;True
1212;Miguel Vieira;12796358003;bianca88@yahoo.com.br;RS;25/03/1952;(51) 0326-2367;2025-03-16;3909,94;Bloqueado;False;True;True;True;True;True
1213;Luiz Fernando Freitas;702656;nmelo@oliveira.br;PI;02/02/1985;nan;2025-02-09;769,46;Ativo;False;False;False;False;True;True
1214;Laura Cardoso;90831462515;rda-rocha@moreira.org;AL;12/07/1966;(81) 1291-2688;2024-09-04;3580,22;Bloqueado;False;False;True;True;True;True
1215;Sophie Gomes;27960145334;caua97@santos.br;GO;29/12/1986;(84) 8012-2946;2025-01-02;2709,58;Ativo;False;False;True;True;True;True
1216;Natália Souza;69473180250;nicolas83@rezende.com;MA;06/04/1990;(71) 4951-5898;2024-12-01;1101,83;Inativo;False;False;True;True;True;True
1217;Pedro Henrique Das Neves;81953760457;barrossarah@uol.com.br;SC;12/06/1962;(81) 3967-6573;2024-09-06;1058,75;Ativo;False;True;True;True;True;True
1218;Miguel Souza;17042695801;icavalcanti@barros.com;SP;17/09/1993;(21) 2289-6682;2024-10-12;3628,1;Ativo;False;False;True;True;True;True
1219;Lavínia Barros;81457329646;da-matamelissa@gmail.com;CE;15/08/1977;(71) 7149-9269;2025-06-12;472,14;Bloqueado;False;True;True;True;True;True
1220;Rodrigo Gomes;81340792613;silveirafelipe@melo.br;AC;03/11/1965;(31) 3422-7512;2024-11-09;1786,31;Inativo;False;False;True;True;True;True
1221;Ana Carolina Da Cruz;53496782137;maria-claradas-neves@hotmail.com;RR;12/01/1989;(11) 9456-8304;2025-03-05;2367,38;Inativo;False;True;True;True;True;True
1222;Luna Freitas;988578;maite39@yahoo.com.br;MA;07/06/1952;(51) 5282-5929;2025-07-14;3816,19;Ativo;False;True;True;False;True;True
1223;Evelyn Freitas;51764389093;bianca70@bol.com.br;PR;16/05/1952;(41) 6346-8191;2025-03-21;2602,63;Ativo;False;True;True;True;True;True
1224;Pedro Henrique Silva;50413769216;ycavalcanti@yahoo.com.br;RR;30/07/1988;(61) 3861-3571;2024-11-03;3134,06;Inativo;False;True;True;True;True;True
1225;Kamilly Pires;nan;kamilly@;MG;13/11/1984;(51) 0066-2842;2025-04-03;2050,12;Bloqueado;False;False;True;False;True;True
1226;Pedro Novaes;96803124703;vmonteiro@da.br;AP;19/09/1971;nan;2025-04-13;579,8;Inativo;False;False;False;True;True;True
1227;Maitê Cardoso;51986723437;gbarbosa@ribeiro.org;PA;26/07/1974;nan;2024-11-14;4499,75;Inativo;False;False;False;True;True;True
1228;Guilherme Silveira;87506139448;vianabeatriz@aragao.net;ES;15/06/1957;(11) 4570-6076;2025-04-28;997,51;Ativo;False;False;True;True;True;True
1229;Juliana Rocha;90243187505;fmoura@duarte.br;PA;29/01/2007;(51) 7804-7436;2024-10-06;1263,9;Inativo;False;False;True;True;True;True
1230;Lucca Novaes;45926137837;duartefernando@sales.br;SP;02/01/1957;(21) 4019-8557;2025-03-26;3804,27;Ativo;False;False;True;True;True;True
1231;Maria Fernanda Gomes;38601972586;laviniadas-neves@ig.com.br;RR;30/12/1993;(41) 7853-9587;2024-10-14;3975,09;Ativo;False;True;True;True;True;True
1232;Mariane Cardoso;09862475102;duartevitoria@sales.org;SC;31/11/1985;(41) 4077-9700;2025-02-05;954,99;Bloqueado;False;False;True;True;False;True
1233;Lara Melo;65023719812;cardosonoah@rezende.com;PB;11/01/1951;(51) 4225-9627;2025-01-04;1700,0;Ativo;False;False;True;True;True;True
1234;Yago Dias;36724895065;gustavo-henrique13@gmail.com;PR;07/04/1974;(84) 9499-7290;2025-03-20;334,33;Inativo;False;True;True;True;True;True
1235;João Pedro Pires;nan;ribeiromelissa@gmail.com;MS;16/08/1975;(84) 3127-1701;2025-07-15;3569,22;Ativo;False;True;True;False;True;True
1236;Ana Sophia Da Cunha;51083692712;santoslevi@gmail.com;RN;28/06/1948;(84) 6548-8553;2024-11-01;4707,42;Bloqueado;False;True;True;True;True;True
1237;Luiz Felipe Almeida;39671584039;luiz@;PB;22/09/1977;(61) 2849-9708;2025-07-17;4302,43;Bloqueado;False;False;True;True;True;True
1238;Fernando Cardoso;52967801402;gustavoda-mata@gmail.com;RR;18/06/1959;(81) 3971-0315;2024-11-13;3181,84;Bloqueado;False;True;True;True;True;True
1239;Pedro Cardoso;02865941370;pedro-miguel09@da.com;RR;23/05/1985;(21) 6613-5703;2025-09-12;4846,35;Inativo;True;False;True;True;True;False
1240;Vitor Moraes;58721603480;hbarbosa@ribeiro.net;AM;28/10/1956;(11) 1486-2646;2025-10-02;1271,62;Bloqueado;False;False;True;True;True;False
1241;Isis Almeida;28570349114;joao-felipe10@uol.com.br;PE;08/09/1990;nan;2024-10-01;818,06;Ativo;False;True;False;True;True;True
1242;Ana Laura Pereira;43627081544;emanuel21@barros.org;DF;24/02/1962;(41) 3930-0258;2024-10-06;719,39;Inativo;False;False;True;True;True;True
1243;Renan Cardoso;14078632904;alicia63@pires.br;RJ;03/02/1985;(71) 7833-0740;2025-09-03;604,11;Inativo;False;False;True;True;True;True
1244;Lucas Gabriel Moura;61895723400;milena88@hotmail.com;PR;22/06/1945;(41) 3831-2611;2025-04-06;785,31;Bloqueado;False;True;True;True;True;True
1245;Eduardo Farias;96082413598;bpeixoto@da.br;SP;18/02/1969;(11) 4010-0838;2025-07-13;4383,69;Bloqueado;False;False;True;True;True;True
1246;Pedro Costela;39426018506;sarah72@uol.com.br;PA;27/03/1961;(84) 6779-7453;2024-12-31;1221,64;Bloqueado;False;True;True;True;True;True
1247;Ana Sophia Freitas;14980536700;orodrigues@ig.com.br;RO;08/06/1968;(61) 3873-5902;2025-07-05;4525,56;Bloqueado;False;True;True;True;True;True
1248;Maria Eduarda Gonçalves;20916758303;das-nevesdavi-lucca@peixoto.net;PR;28/07/1986;(81) 6637-1230;2025-01-15;2484,98;Bloqueado;False;False;True;True;True;True
1249;Alana Das Neves;29041735879;isaacvieira@ig.com.br;PB;06/09/1948;(51) 3785-8068;2024-10-24;4354,56;Bloqueado;False;True;True;True;True;True
1250;Matheus Moraes;26078913450;joanarodrigues@uol.com.br;CE;24/04/1987;nan;2024-09-09;1816,29;Bloqueado;False;True;False;True;True;True
1251;Nathan Gomes;57231096859;rafaelapeixoto@moreira.com;TO;01/05/1951;(84) 8767-4455;2025-04-30;4319,79;Ativo;False;False;True;True;True;True
1252;Luiz Miguel Rocha;14973620599;nascimentosophia@bol.com.br;RR;17/04/1968;(81) 0396-2239;2025-10-09;4730,83;Ativo;False;True;True;True;True;False
1253;Agatha Moreira;578804;felipe57@gmail.com;GO;02/01/1985;[INVÁLIDO] 08009463440;2025-03-06;1258,53;Inativo;False;True;False;False;True;True
1254;Vinicius Gomes;19276504370;mendesana@uol.com.br;MG;12/06/1975;(61) 6717-5445;2025-04-09;3248,47;Bloqueado;False;True;True;True;True;True
1255;Stella Aragão;75236019877;olima@ig.com.br;PR;07/08/1945;(51) 2657-2258;2024-12-05;4184,45;Ativo;False;True;True;True;True;True
1256;Raquel Cavalcanti;14236759837;correiaraquel@da.net;TO;16/06/1957;(61) 3110-9715;2025-06-01;1026,7;Bloqueado;False;False;True;True;True;True
1257;Larissa Barros;38019657240;kda-cruz@yahoo.com.br;SP;02/06/1948;nan;2025-06-29;1566,43;Bloqueado;False;True;False;True;True;True
1258;Isadora Da Mata;03156492752;das-nevesmarcos-vinicius@moreira.com;SP;06/12/1980;(21) 7469-5971;2025-03-21;2997,89;Bloqueado;False;False;True;True;True;True
1259;Luna Caldeira;59861470301;qmoura@cavalcanti.com;SP;18/11/1956;nan;2024-09-17;4076,57;Inativo;False;False;False;True;True;True
1260;Danilo Araújo;96805143233;onogueira@melo.org;AC;11/10/1998;(51) 1576-2646;2025-05-10;151,27;Ativo;False;False;True;True;True;True
1261;Elisa Aragão;05863294710;piresemilly@ig.com.br;SP;28/02/2002;nan;2024-10-28;123,45;Bloqueado;True;True;False;True;True;True
1262;Gabriela Nogueira;91847536093;alice34@gmail.com;PI;03/07/1963;(41) 3271-7858;2024-12-13;2885,78;Inativo;False;True;True;True;True;True
1263;Nicolas Gonçalves;28160357435;fernandesbenjamin@uol.com.br;PB;31/01/1998;(81) 3368-6121;2024-08-24;1614,37;Inativo;False;True;True;True;True;True
1264;Agatha Moraes;03519648270;pedro-miguel72@yahoo.com.br;MG;21/01/1953;(71) 8286-7040;2025-07-24;4589,05;Bloqueado;False;True;True;True;True;True
1265;João Vitor Ribeiro;46182530960;diogomoura@almeida.com;AL;18/12/1988;(71) 3102-8758;2025-08-07;4108,97;Ativo;False;False;True;True;True;True
1266;Sofia Da Rocha;23946708510;marcelasouza@bol.com.br;MG;09/10/1971;(84) 2330-8053;2024-08-13;2808,59;Bloqueado;False;True;True;True;True;True
1267;Arthur Freitas;27438961591;maria-ceciliafarias@silveira.br;PB;11/03/1987;(51) 3737-2908;2025-06-03;1275,02;Bloqueado;False;False;True;True;True;True
1268;Isis Mendes;56743980200;marcelomoreira@uol.com.br;PA;27/09/1960;(81) 5916-4083;2025-01-22;3492,09;Inativo;False;True;True;True;True;True
1269;Kaique Costa;53691702406;maria-luizacardoso@yahoo.com.br;ES;20/09/1976;(31) 7129-3154;2025-07-19;53,74;Bloqueado;False;True;True;True;True;True
1270;Maria Da Costa;86207953177;elisafarias@yahoo.com.br;BA;29/09/1965;(84) 4143-2479;2024-11-28;989,2;Bloqueado;False;True;True;True;True;True
1271;Giovanna Costa;82017936502;srta.@;AP;10/02/2006;(41) 0027-4833;2024-11-09;2029,71;Bloqueado;False;False;True;True;True;True
1272;Cecília Freitas;09425361770;meloenzo@ig.com.br;AL;06/10/1969;nan;2025-01-08;3542,17;Inativo;False;True;False;True;True;True
1273;Ana Monteiro;09847125694;beatriz85@gmail.com;AC;05/05/1981;(51) 0864-4555;2025-05-27;2628,86;Ativo;False;True;True;True;True;True
1274;Emilly Almeida;nan;novaesluiz-miguel@hotmail.com;PI;19/10/1973;nan;2025-01-26;82,64;Inativo;False;True;False;False;True;True
1275;Ana Clara Ribeiro;nan;joao-miguelmonteiro@gmail.com;GO;18/10/1967;(71) 6637-1632;2024-09-14;3111,94;Ativo;False;True;True;False;True;True
1276;Valentina Da Conceição;87524963173;luna35@pinto.br;SE;24/02/1963;(81) 5393-8631;2025-01-21;4232,95;Ativo;False;False;True;True;True;True
1277;Luiz Fernando Rodrigues;63054192806;giovanna29@gmail.com;MA;17/08/1974;(71) 9590-5027;2025-01-05;4672,55;Inativo;False;True;True;True;True;True
1278;Lorenzo Ribeiro;30691284598;fsantos@ig.com.br;GO;19/09/1962;[INVÁLIDO] 03003648547;2025-07-13;1700,24;Inativo;False;True;False;True;True;True
1279;Yago Gomes;62839417537;ana-juliajesus@hotmail.com;SC;24/04/1952;(50) 0133-6556;2025-03-01;1212,47;Inativo;False;True;True;True;True;True
1280;Isadora Peixoto;24135867928;nascimentoluna@ramos.com;BA;14/09/2001;[INVÁLIDO] 09008509617;2025-01-31;4198,53;Ativo;False;False;False;True;True;True
1281;Lorenzo Da Cunha;nan;barbosaesther@yahoo.com.br;AP;20/04/2004;(31) 6893-7986;2025-02-19;3789,48;Bloqueado;False;True;True;False;True;True
1282;Renan Melo;74280593132;maria-luiza09@uol.com.br;PI;24/03/1965;(81) 6950-2515;2025-02-27;138,69;Ativo;False;True;True;True;True;True
1283;Emilly Freitas;21093654716;jbarros@cavalcanti.br;GO;12/06/1965;(71) 4955-0022;2024-11-13;4159,66;Ativo;False;False;True;True;True;True
1284;Igor Da Mota;94015238605;leonardogomes@ramos.com;PB;25/11/1971;(71) 9750-9378;2025-01-07;255,09;Inativo;False;False;True;True;True;True
1285;Anthony Moraes;14723980687;enzo-gabriel37@ig.com.br;PE;15/09/1949;(11) 3877-5781;2024-12-20;2553,55;Bloqueado;False;True;True;True;True;True
1286;Davi Lucas Gonçalves;67932458137;heitor55@costela.org;AC;02/09/1945;nan;2025-04-06;1049,55;Bloqueado;False;False;False;True;True;True
1287;Alexandre Da Costa;nan;ocosta@hotmail.com;AM;10/12/1962;(71) 1920-4248;2025-05-07;3304,78;Inativo;False;True;True;False;True;True
1288;Alana Das Neves;63074159243;sofiada-luz@bol.com.br;SP;14/11/1996;nan;2025-05-25;3349,29;Inativo;False;True;False;True;True;True
1289;João Pedro Moura;46380725180;rezendelevi@bol.com.br;SE;20/08/1952;(71) 0866-5796;2024-09-12;70,93;Inativo;False;True;True;True;True;True
1290;Marcelo Da Costa;10692584315;caiolima@duarte.com;SP;31/11/1985;(61) 4037-6560;2025-09-04;3840,29;Ativo;False;False;True;True;False;True
1291;Alexia Da Luz;96517203443;ana-beatrizcampos@gmail.com;MA;11/10/1981;(71) 4630-6060;2025-04-09;4718,65;Inativo;False;True;True;True;True;True
1292;Kevin Costela;27095314888;araujovalentina@bol.com.br;RJ;01/06/1982;(71) 8987-0007;2025-06-07;1986,63;Ativo;False;True;True;True;True;True
1293;João Miguel Rocha;08297451658;joaquimferreira@yahoo.com.br;AL;20/02/1952;nan;2025-08-07;4168,81;Ativo;False;True;False;True;True;True
1294;Enrico Gonçalves;02358714941;santoscaue@da.org;MT;28/02/2003;(21) 1681-1664;2024-11-23;3321,13;Bloqueado;False;False;True;True;True;True
1295;Isadora Mendes;21074896530;saragao@martins.com;AC;22/10/1993;(61) 2883-1649;2025-08-05;4610,76;Inativo;False;False;True;True;True;True
1296;Isabel Gomes;78235196409;msilveira@uol.com.br;PR;16/02/1977;(81) 7096-9826;2025-04-04;1692,73;Bloqueado;False;True;True;True;True;True
1297;Enzo Da Mata;98735140666;vieirabruna@gmail.com;MS;20/01/1950;nan;2024-10-19;302,43;Bloqueado;False;True;False;True;True;True
1298;Ana Lívia Dias;855480;correiamilena@da.com;ES;19/07/2005;nan;2025-03-14;1183,64;Inativo;False;False;False;False;True;True
1299;Lucas Gabriel Almeida;nan;ana-luizacardoso@gmail.com;PI;18/10/1988;(51) 2511-1517;2025-10-08;2737,0;Ativo;False;True;True;False;True;False
1300;Mariane Costela;84527016911;livia10@bol.com.br;PI;11/03/2001;(41) 3609-0802;2025-02-25;3420,75;Bloqueado;False;True;True;True;True;True
1301;Marcos Vinicius Cardoso;96350748247;pereiraana-julia@sales.org;MS;25/03/1998;(21) 2396-3406;2025-03-29;1448,58;Bloqueado;False;False;True;True;True;True
1302;Giovanna Pires;18604259767;luccada-rocha@monteiro.br;TO;21/12/1990;(11) 2353-2579;2025-06-10;2310,46;Bloqueado;False;False;True;True;True;True
1303;Laís Viana;12675489328;limaguilherme@viana.org;AL;16/04/1948;(31) 7233-6409;2025-04-17;2313,7;Inativo;False;False;True;True;True;True
1304;Emanuel Nogueira;13480697240;costajoao-felipe@bol.com.br;SE;09/12/1980;(11) 2567-8792;2024-12-26;971,01;Ativo;False;True;True;True;True;True
1305;Matheus Melo;78312604553;vianaisadora@yahoo.com.br;PI;02/03/1956;(71) 1591-2727;2025-05-05;1548,36;Inativo;False;True;True;True;True;True
1306;Helena Da Luz;47563012826;augustocampos@costela.org;SP;23/03/1997;(41) 5886-8732;2025-08-07;1101,55;Bloqueado;False;False;True;True;True;True
1307;Diego Nascimento;95860714211;da-rosadavi-lucas@lima.com;PI;18/09/1974;(81) 5628-3226;2025-02-03;878,26;Bloqueado;False;False;True;True;True;True
1308;Camila Lopes;69712053407;nnogueira@ig.com.br;DF;26/11/2006;(41) 3281-2085;2024-10-22;3697,56;Inativo;False;True;True;True;True;True
1309;Laura Lopes;91478263555;eduardo18@bol.com.br;BA;23/12/1990;(41) 3559-2617;2025-08-10;63,17;Ativo;False;True;True;True;True;True
1310;Sophie Costa;nan;igorlima@hotmail.com;ES;24/11/1980;(81) 1806-3560;2025-02-06;348,79;Bloqueado;False;True;True;False;True;True
1311;Kevin Barbosa;04163975225;calebepinto@fernandes.br;SC;06/03/2002;nan;2025-07-27;4506,07;Ativo;False;False;False;True;True;True
1312;Henrique Cardoso;37419208603;jesusalexandre@hotmail.com;PR;01/12/1994;(61) 8963-5402;2024-10-17;4243,01;Ativo;False;True;True;True;True;True
1313;Enrico Fogaça;84395172628;erick87@da.br;AL;04/10/1970;(41) 3451-3634;2024-11-02;868,88;Ativo;False;False;True;True;True;True
1314;Vicente Cavalcanti;80169574202;muriloda-costa@cardoso.org;RR;03/04/1947;nan;2025-01-31;3365,37;Inativo;False;False;False;True;True;True
1315;Ana Júlia Das Neves;17863920469;ana-laura90@correia.br;MA;23/03/1971;(71) 0718-8690;2025-06-23;4964,63;Bloqueado;False;False;True;True;True;True
1316;Pietro Duarte;46059812333;jfernandes@gmail.com;RJ;04/08/1975;(31) 2709-4492;2025-01-02;3116,87;Bloqueado;False;True;True;True;True;True
1317;Isis Lima;65738240910;catarina57@hotmail.com;BA;31/01/1983;(61) 9362-6899;2024-12-26;4530,97;Ativo;False;True;True;True;True;True
1318;Marcelo Farias;62148957058;guilhermeda-rosa@ig.com.br;PR;05/03/1980;(51) 0760-5573;2025-07-23;3303,86;Inativo;False;True;True;True;True;True
1319;Matheus Rodrigues;48961073222;lucas69@rocha.br;RR;31/11/1985;(61) 2857-7244;2024-08-24;1912,48;Ativo;False;False;True;True;False;True
1320;Benjamin Moraes;12796308502;gustavo78@ig.com.br;AP;16/11/1981;[INVÁLIDO] 08000824863;2025-04-28;679,05;Inativo;False;True;False;True;True;True
1321;Laís Cavalcanti;74659310299;diogo53@da.com;AP;26/12/1961;nan;2025-06-02;1606,7;Bloqueado;False;False;False;True;True;True
1322;Clarice Viana;nan;da-matajoao-guilherme@oliveira.com;AL;13/05/1961;(21) 7402-9835;2024-11-28;2868,11;Ativo;False;False;True;False;True;True
1323;Maria Clara Santos;114100;pietracosta@goncalves.com;MT;12/08/1949;nan;2024-11-02;4828,91;Inativo;False;False;False;False;True;True
1324;Cecília Viana;72154096352;vitor-gabrielduarte@novaes.br;GO;22/07/1946;(81) 1935-7564;2025-02-03;944,16;Bloqueado;False;False;True;True;True;True
1325;Stephany Vieira;nan;eduardo99@gmail.com;PA;24/06/1946;nan;2025-03-12;2656,08;Inativo;False;True;False;False;True;True
1326;Luna Viana;61548903701;lorena14@lopes.com;MG;27/10/1996;(11) 3798-5716;2025-07-25;2223,73;Bloqueado;False;False;True;True;True;True
1327;Ana Sophia Silva;01538249723;costamanuela@carvalho.net;SC;02/07/1971;(11) 5758-5870;2025-06-29;397,38;Ativo;False;False;True;True;True;True
1328;Mirella Ribeiro;07268359438;dmonteiro@ig.com.br;AL;09/11/1977;(51) 6564-2476;2025-05-29;1106,93;Inativo;False;True;True;True;True;True
1329;Lorenzo Lima;98605423765;igorda-rocha@hotmail.com;GO;25/05/1970;(11) 9635-0198;2024-11-13;332,66;Inativo;False;True;True;True;True;True
1330;Ana Luiza Castro;nan;ana-laurada-rosa@da.org;BA;28/06/1970;[INVÁLIDO] 08009079711;2024-08-23;4886,29;Bloqueado;False;False;False;False;True;True
1331;Pedro Henrique Monteiro;62918450324;levicunha@da.br;PR;04/04/1975;nan;2025-03-01;4201,83;Inativo;False;False;False;True;True;True
1332;Gabrielly Da Costa;86409375247;esilveira@gmail.com;AL;17/04/1993;(41) 0576-0117;2024-09-19;869,35;Bloqueado;False;True;True;True;True;True
1333;Pietro Da Cunha;16853940270;cda-conceicao@gmail.com;TO;22/10/1964;(81) 2615-5913;2024-11-12;2271,84;Ativo;False;True;True;True;True;True
1334;Pedro Lucas Barros;81490763287;fernandesmatheus@ig.com.br;PR;11/07/1985;(81) 9942-4794;2024-10-17;1841,24;Inativo;False;True;True;True;True;True
1335;Marina Alves;31068254998;da-matamirella@hotmail.com;AC;16/12/1976;(41) 1227-4992;2024-09-10;1699,83;Ativo;False;True;True;True;True;True
1336;Lucas Gabriel Lima;71398625086;xgoncalves@ramos.com;CE;10/04/1949;(81) 0977-2667;2024-12-20;2186,84;Ativo;False;False;True;True;True;True
1337;Alexandre Gonçalves;32480975150;ana-livianovaes@costela.br;MG;06/06/1995;(61) 0649-2217;2025-06-04;2603,44;Inativo;False;False;True;True;True;True
1338;Julia Gonçalves;422969;lavinia01@yahoo.com.br;AM;19/06/1966;(71) 9664-1874;2024-11-22;3003,6;Bloqueado;False;True;True;False;True;True
1339;Rafael Gomes;50621987476;vitor-hugo95@gmail.com;PR;20/09/1984;nan;2025-01-01;2096,66;Ativo;False;True;False;True;True;True
1340;Rafael Da Cruz;24695180758;da-pazenzo-gabriel@ig.com.br;PB;15/10/1966;(41) 3101-1522;2024-08-18;1716,97;Inativo;False;True;True;True;True;True
1341;Felipe Souza;37049851639;rodriguesdiogo@yahoo.com.br;RS;14/08/1999;(71) 6098-6810;2025-07-30;4070,34;Ativo;True;True;True;True;True;True
1342;Maria Sophia Cardoso;635780;pcavalcanti@cardoso.br;RJ;18/09/1990;[INVÁLIDO] 09007322382;2024-12-30;2324,19;Bloqueado;True;False;False;False;True;True
1343;Vicente Castro;96420178576;daniel19@porto.br;MT;10/06/1982;(21) 7558-8043;2025-04-12;1248,0;Bloqueado;False;False;True;True;True;True
1344;Clara Carvalho;62701453844;ferreirajoao-pedro@yahoo.com.br;MS;27/09/1973;(11) 5926-5914;2024-11-24;4418,4;Ativo;False;True;True;True;True;True
1345;Ana Julia Cardoso;06985421342;da-matakamilly@gmail.com;SP;30/06/1968;(84) 4814-1820;2024-11-29;3998,27;Inativo;False;True;True;True;True;True
1346;Heitor Fogaça;28964537092;raul20@uol.com.br;PR;01/05/2001;(11) 4029-6231;2025-10-05;3227,06;Inativo;False;True;True;True;True;False
