ID Cliente,Nome Completo,CPF,E-mail,Estado,Data Nascimento,Telefone,Última Compra,Valor Compra,Status Cliente
1238,FERNANDO CARDOSO,529.678.014-02,gustavoda-mata@gmail.com,RR,18/06/1959,+55 81 3971-0315,2024-11-13,3181.84,Bloqueado
1239,Pedro Cardoso,028.659.413-70,pedro-miguel09@da.com,RR,23/05/1985,(021) 6613 5703,2025-09-12,4846.35,Inativo
1240,Vitor Moraes,587.216.034-80,hbarbosa@ribeiro.net,AM,28/10/1956,(011) 1486-2646,2025-10-02,1271.62,Bloqueado
1241,Isis Almeida,285.703.491-14,joao-felipe10@uol.com.br,PE,08/09/1990,,2024-10-01,818.06,Ativo
1242,Ana Laura Pereira,436.270.815-44,emanuel21@barros.org,DF,24/02/1962,+55 (041) 3930 0258,2024-10-06,719.39,Inativo
1243,Renan Cardoso,140.786.329-04,alicia63@pires.br,RJ,03/02/1985,+55 71 7833-0740,2025-09-03,604.11,Inativo
1244,Lucas Gabriel Moura,618.957.234-00,milena88@hotmail.com,PR,22/06/1945,41 3831 2611,2025-04-06,785.31,Bloqueado
1245,Eduardo Farias,960.824.135-98,bpeixoto@da.br,SP,18/02/1969,(011) 4010 0838,2025-07-13,4383.69,Bloqueado
1246,Pedro Costela,394.260.185-06,sarah72@uol.com.br,PA,27/03/1961,+55 84 6779-7453,2024-12-31,1221.64,Bloqueado
1247,Ana Sophia Freitas,149.805.367-00,orodrigues@ig.com.br,RO,08/06/1968,+55 61 3873-5902,2025-07-05,4525.56,Bloqueado
1248,Maria Eduarda Gonçalves,209.167.583-03,das-nevesdavi-lucca@peixoto.net,PR,28/07/1986,(081) 6637-1230,2025-01-15,2484.98,Bloqueado
1249,Alana das Neves,290.417.358-79,isaacvieira@ig.com.br,PB,06/09/1948,+55 (051) 3785 8068,2024-10-24,4354.56,Bloqueado
1250,Matheus Moraes,260.789.134-50,joanarodrigues@uol.com.br,CE,24/04/1987,,2024-09-09,1816.29,Bloqueado
1251,Nathan Gomes,572.310.968-59,rafaelapeixoto@moreira.com,Tocantins,01/05/1951,+55 84 8767 4455,2025-04-30,4319.79,Ativo
1252,Luiz Miguel Rocha,149.736.205-99,nascimentosophia@bol.com.br,RR,17/04/1968,+55 81 0396 2239,2025-10-09,4730.83,Ativo
1253,Agatha Moreira,578804,felipe57@gmail.com,GO,02/01/1985,0800-946-3440,2025-03-06,1258.53,Inativo
1254,Vinicius Gomes,192.765.043-70,mendesana@uol.com.br,MG,12/06/1975,(061) 6717-5445,2025-04-09,3248.47,Bloqueado
1255,Stella Aragão,752.360.198-77,olima@ig.com.br,PR,07/08/1945,(051) 2657 2258,2024-12-05,4184.45,Ativo
1256,Srta. Raquel Cavalcanti,142.367.598-37,correiaraquel@da.net,TO,16/06/1957,+55 61 3110-9715,2025-06-01,1026.7,Bloqueado
1257,Larissa Barros,380.196.572-40,kda-cruz@yahoo.com.br,SP,02/06/1948,,2025-06-29,1566.43,Bloqueado
1258,Isadora da Mata,031.564.927-52,das-nevesmarcos-vinicius@moreira.com,SP,06/12/1980,21 7469 5971,2025-03-21,2997.89,Bloqueado
1259,Luna Caldeira,598.614.703-01,qmoura@cavalcanti.com,SP,18/11/1956,,2024-09-17,4076.57,Inativo
1260,Danilo Araújo,968.051.432-33,onogueira@melo.org,AC,11/10/1998,51 1576 2646,2025-05-10,151.27,Ativo
1261,Sra. Elisa Aragão,058.632.947-10,piresemilly@ig.com.br,SP,28/02/2002,,2024-10-28,123.45,Bloqueado
1262,Sra. Gabriela Nogueira,918.475.360-93,alice34@gmail.com,PI,03/07/1963,41 3271-7858,2024-12-13,2885.78,Inativo
1263,Nicolas Gonçalves,281.603.574-35,fernandesbenjamin@uol.com.br,PB,31/01/1998,+55 (081) 3368 6121,2024-08-24,1614.37,Inativo
1264,Agatha Moraes,035.196.482-70,pedro-miguel72@yahoo.com.br,MG,21/01/1953,(071) 8286-7040,2025-07-24,4589.05,Bloqueado
1265,Dr. João Vitor Ribeiro,461.825.309-60,diogomoura@almeida.com,AL,18/12/1988,(071) 3102-8758,2025-08-07,4108.97,Ativo
1266,Sofia da Rocha,239.467.085-10,marcelasouza@bol.com.br,MG,09/10/1971,84 2330-8053,2024-08-13,2808.59,Bloqueado
1267,Arthur Freitas,274.389.615-91,maria-ceciliafarias@silveira.br,PB,11/03/1987,+55 51 3737 2908,2025-06-03,1275.02,Bloqueado
1268,SRTA. ISIS MENDES,567.439.802-00,marcelomoreira@uol.com.br,PA,27/09/1960,+55 (081) 5916-4083,2025-01-22,3492.09,Inativo
1269,Kaique Costa,536.917.024-06,maria-luizacardoso@yahoo.com.br,ES,20/09/1976,(031) 7129 3154,2025-07-19,53.74,Bloqueado
1270,Dra. Maria da Costa,862.079.531-77,elisafarias@yahoo.com.br,BA,29/09/1965,+55 84 4143 2479,2024-11-28,989.2,Bloqueado
1271,Srta. Giovanna Costa,820.179.365-02,srta.@,AP,10/02/2006,41 0027 4833,2024-11-09,2029.71,Bloqueado
1272,Cecília Freitas,094.253.617-70,meloenzo@ig.com.br,AL,06/10/1969,,2025-01-08,3542.17,Inativo
1273,Ana Monteiro,098.471.256-94,beatriz85@gmail.com,AC,05/05/1981,51 0864 4555,2025-05-27,2628.86,Ativo
1274,Emilly Almeida,,novaesluiz-miguel@hotmail.com,PI,19/10/1973,,2025-01-26,82.64,Inativo
1275,Ana Clara Ribeiro,,joao-miguelmonteiro@gmail.com,GO,18/10/1967,+55 (071) 6637-1632,2024-09-14,3111.94,Ativo
1276,Valentina da Conceição,875.249.631-73,luna35@pinto.br,SE,24/02/1963,+55 81 5393 8631,2025-01-21,4232.95,Ativo
1277,Luiz Fernando Rodrigues,630.541.928-06,giovanna29@gmail.com,MA,17/08/1974,(071) 9590 5027,2025-01-05,4672.55,Inativo
1278,Lorenzo Ribeiro,306.912.845-98,fsantos@ig.com.br,GO,19/09/1962,0300-364-8547,2025-07-13,1700.24,Inativo
1279,Yago Gomes,628.394.175-37,ana-juliajesus@hotmail.com,SC,24/04/1952,0500-133-6556,2025-03-01,1212.47,Inativo
1280,Isadora Peixoto,241.358.679-28,nascimentoluna@ramos.com,BA,14/09/2001,0900-850-9617,2025-01-31,4198.53,Ativo
1281,Sr. Lorenzo da Cunha,,barbosaesther@yahoo.com.br,AP,20/04/2004,31 6893 7986,2025-02-19,3789.48,Bloqueado
1282,Renan Melo,742.805.931-32,maria-luiza09@uol.com.br,PI,24/03/1965,(081) 6950-2515,2025-02-27,138.69,Ativo
1283,Emilly Freitas,210.936.547-16,jbarros@cavalcanti.br,GO,12/06/1965,71 4955-0022,2024-11-13,4159.66,Ativo
1284,Igor da Mota,940.152.386-05,leonardogomes@ramos.com,PB,25/11/1971,(071) 9750-9378,2025-01-07,255.09,Inativo
1285,Sr. Anthony Moraes,147.239.806-87,enzo-gabriel37@ig.com.br,PE,15/09/1949,+55 (011) 3877-5781,2024-12-20,2553.55,Bloqueado
1286,Davi Lucas Gonçalves,679.324.581-37,heitor55@costela.org,AC,02/09/1945,,2025-04-06,1049.55,Bloqueado
1287,Dr. Alexandre da Costa,,ocosta@hotmail.com,AM,10/12/1962,(071) 1920 4248,2025-05-07,3304.78,Inativo
1288,Alana das Neves,630.741.592-43,sofiada-luz@bol.com.br,SP,14/11/1996,,2025-05-25,3349.29,Inativo
1289,João Pedro Moura,463.807.251-80,rezendelevi@bol.com.br,SE,20/08/1952,+55 (071) 0866 5796,2024-09-12,70.93,Inativo
1290,Marcelo da Costa,106.925.843-15,caiolima@duarte.com,SP,31/11/1985,61 4037 6560,2025-09-04,3840.29,Ativo
1291,Alexia da Luz,965.172.034-43,ana-beatrizcampos@gmail.com,MA,11/10/1981,(071) 4630 6060,2025-04-09,4718.65,Inativo
1292,Kevin Costela,270.953.148-88,araujovalentina@bol.com.br,RJ,01/06/1982,+55 (071) 8987-0007,2025-06-07,1986.63,Ativo
1293,João Miguel Rocha,082.974.516-58,joaquimferreira@yahoo.com.br,AL,20/02/1952,,2025-08-07,4168.81,Ativo
1294,Dr. Enrico Gonçalves,023.587.149-41,santoscaue@da.org,MT,28/02/2003,+55 (021) 1681 1664,2024-11-23,3321.13,Bloqueado
1295,Isadora Mendes,210.748.965-30,saragao@martins.com,AC,22/10/1993,61 2883 1649,2025-08-05,4610.76,Inativo
1296,Srta. Isabel Gomes,782.351.964-09,msilveira@uol.com.br,PR,16/02/1977,(081) 7096-9826,2025-04-04,1692.73,Bloqueado
1297,Enzo da Mata,987.351.406-66,vieirabruna@gmail.com,MS,20/01/1950,,2024-10-19,302.43,Bloqueado
1298,Ana Lívia Dias,855480,correiamilena@da.com,ES,19/07/2005,,2025-03-14,1183.64,Inativo
1299,LUCAS GABRIEL ALMEIDA,,ana-luizacardoso@gmail.com,PI,18/10/1988,+55 (051) 2511 1517,2025-10-08,2737.0,Ativo
1300,Dra. Mariane Costela,845.270.169-11,livia10@bol.com.br,PI,11/03/2001,+55 41 3609 0802,2025-02-25,3420.75,Bloqueado
1301,Marcos Vinicius Cardoso,963.507.482-47,pereiraana-julia@sales.org,MS,25/03/1998,+55 21 2396-3406,2025-03-29,1448.58,Bloqueado
1302,Giovanna Pires,186.042.597-67,luccada-rocha@monteiro.br,TO,21/12/1990,(011) 2353-2579,2025-06-10,2310.46,Bloqueado
1303,Laís Viana,126.754.893-28,limaguilherme@viana.org,AL,16/04/1948,31 7233 6409,2025-04-17,2313.7,Inativo
1304,Emanuel Nogueira,134.806.972-40,costajoao-felipe@bol.com.br,SE,09/12/1980,(011) 2567-8792,2024-12-26,971.01,Ativo
1305,Matheus Melo,783.126.045-53,vianaisadora@yahoo.com.br,PI,02/03/1956,+55 (071) 1591-2727,2025-05-05,1548.36,Inativo
1306,Helena da Luz,475.630.128-26,augustocampos@costela.org,SP,23/03/1997,+55 41 5886-8732,2025-08-07,1101.55,Bloqueado
1307,Dr. Diego Nascimento,958.607.142-11,da-rosadavi-lucas@lima.com,PI,18/09/1974,+55 (081) 5628-3226,2025-02-03,878.26,Bloqueado
1308,Sra. Camila Lopes,697.120.534-07,nnogueira@ig.com.br,DF,26/11/2006,+55 (041) 3281-2085,2024-10-22,3697.56,Inativo
1309,Laura Lopes,914.782.635-55,eduardo18@bol.com.br,BA,23/12/1990,(041) 3559 2617,2025-08-10,63.17,Ativo
1310,Sophie Costa,,igorlima@hotmail.com,ES,24/11/1980,(081) 1806 3560,2025-02-06,348.79,Bloqueado
1311,Sr. Kevin Barbosa,041.639.752-25,calebepinto@fernandes.br,SC,06/03/2002,,2025-07-27,4506.07,Ativo
1312,Henrique Cardoso,374.192.086-03,jesusalexandre@hotmail.com,PR,01/12/1994,61 8963-5402,2024-10-17,4243.01,Ativo
1313,Enrico Fogaça,843.951.726-28,erick87@da.br,AL,04/10/1970,+55 (041) 3451-3634,2024-11-02,868.88,Ativo
1314,Vicente Cavalcanti,801.695.742-02,muriloda-costa@cardoso.org,RR,03/04/1947,,2025-01-31,3365.37,Inativo
1315,Ana Júlia das Neves,178.639.204-69,ana-laura90@correia.br,MA,23/03/1971,71 0718-8690,2025-06-23,4964.63,Bloqueado
1316,Pietro Duarte,460.598.123-33,jfernandes@gmail.com,RJ,04/08/1975,(031) 2709-4492,2025-01-02,3116.87,Bloqueado
1317,Isis Lima,657.382.409-10,catarina57@hotmail.com,BA,31/01/1983,+55 (061) 9362 6899,2024-12-26,4530.97,Ativo
1318,Marcelo Farias,621.489.570-58,guilhermeda-rosa@ig.com.br,PR,05/03/1980,+55 51 0760 5573,2025-07-23,3303.86,Inativo
1319,Matheus Rodrigues,489.610.732-22,lucas69@rocha.br,RR,31/11/1985,61 2857-7244,2024-08-24,1912.48,Ativo
1320,Benjamin Moraes,127.963.085-02,gustavo78@ig.com.br,AP,16/11/1981,0800 082 4863,2025-04-28,679.05,Inativo
1321,Dra. Laís Cavalcanti,746.593.102-99,diogo53@da.com,AP,26/12/1961,,2025-06-02,1606.7,Bloqueado
1322,Clarice Viana,,da-matajoao-guilherme@oliveira.com,AL,13/05/1961,+55 (021) 7402-9835,2024-11-28,2868.11,Ativo
1323,Maria Clara Santos,114100,pietracosta@goncalves.com,MT,12/08/1949,,2024-11-02,4828.91,Inativo
1324,Cecília Viana,721.540.963-52,vitor-gabrielduarte@novaes.br,GO,22/07/1946,(081) 1935 7564,2025-02-03,944.16,Bloqueado
1325,Stephany Vieira,,eduardo99@gmail.com,PA,24/06/1946,,2025-03-12,2656.08,Inativo
1326,Srta. Luna Viana,615.489.037-01,lorena14@lopes.com,MG,27/10/1996,11 3798 5716,2025-07-25,2223.73,Bloqueado
1327,ANA SOPHIA SILVA,015.382.497-23,costamanuela@carvalho.net,SC,02/07/1971,+55 11 5758-5870,2025-06-29,397.38,Ativo
1328,Mirella Ribeiro,072.683.594-38,dmonteiro@ig.com.br,AL,09/11/1977,+55 (051) 6564 2476,2025-05-29,1106.93,Inativo
1329,Lorenzo Lima,986.054.237-65,igorda-rocha@hotmail.com,GO,25/05/1970,11 9635 0198,2024-11-13,332.66,Inativo
1330,Ana Luiza Castro,,ana-laurada-rosa@da.org,BA,28/06/1970,0800 907 9711,2024-08-23,4886.29,Bloqueado
1331,Pedro Henrique Monteiro,629.184.503-24,levicunha@da.br,PR,04/04/1975,,2025-03-01,4201.83,Inativo
1332,Gabrielly da Costa,864.093.752-47,esilveira@gmail.com,AL,17/04/1993,41 0576-0117,2024-09-19,869.35,Bloqueado
1333,Pietro da Cunha,168.539.402-70,cda-conceicao@gmail.com,TO,22/10/1964,+55 (081) 2615 5913,2024-11-12,2271.84,Ativo
1334,Pedro Lucas Barros,814.907.632-87,fernandesmatheus@ig.com.br,PR,11/07/1985,+55 (081) 9942-4794,2024-10-17,1841.24,Inativo
1335,Marina Alves,310.682.549-98,da-matamirella@hotmail.com,AC,16/12/1976,+55 41 1227-4992,2024-09-10,1699.83,Ativo
1336,Lucas Gabriel Lima,713.986.250-86,xgoncalves@ramos.com,CE,10/04/1949,+55 81 0977 2667,2024-12-20,2186.84,Ativo
1337,Alexandre Gonçalves,324.809.751-50,ana-livianovaes@costela.br,MG,06/06/1995,+55 61 0649-2217,2025-06-04,2603.44,Inativo
1338,Julia Gonçalves,422969,lavinia01@yahoo.com.br,AM,19/06/1966,+55 71 9664-1874,2024-11-22,3003.6,Bloqueado
1339,Rafael Gomes,506.219.874-76,vitor-hugo95@gmail.com,PR,20/09/1984,,2025-01-01,2096.66,Ativo
1340,Rafael da Cruz,246.951.807-58,da-pazenzo-gabriel@ig.com.br,PB,15/10/1966,+55 (041) 3101-1522,2024-08-18,1716.97,Inativo
1341,Felipe Souza,370.498.516-39,rodriguesdiogo@yahoo.com.br,RS,14/08/1999,(071) 6098 6810,2025-07-30,4070.34,Ativo
1342,Maria Sophia Cardoso,635780,pcavalcanti@cardoso.br,RJ,18/09/1990,0900-732-2382,2024-12-30,2324.19,Bloqueado
1343,Sr. Vicente Castro,964.201.785-76,daniel19@porto.br,MT,10/06/1982,(021) 7558-8043,2025-04-12,1248.0,Bloqueado
1344,SRTA. CLARA CARVALHO,627.014.538-44,ferreirajoao-pedro@yahoo.com.br,MS,27/09/1973,+55 11 5926 5914,2024-11-24,4418.4,Ativo
1345,Dra. Ana Julia Cardoso,069.854.213-42,da-matakamilly@gmail.com,SP,30/06/1968,+55 (084) 4814 1820,2024-11-29,3998.27,Inativo
1346,Heitor Fogaça,289.645.370-92,raul20@uol.com.br,PR,01/05/2001,+55 11 4029-6231,2025-10-05,3227.06,Inativo
1347,Enrico da Cunha,745.830.691-20,rodriguespietra@mendes.net,AC,08/04/1980,81 6704 2607,2025-04-18,556.57,Inativo
1348,Benício Azevedo,513.728.904-32,juliana86@da.net,MA,05/07/1982,,2024-10-15,1646.16,Inativo
1349,Rafael Sales,264.198.730-96,giovannaramos@yahoo.com.br,SC,23/05/1996,0800 362 7056,2024-08-25,4183.65,Ativo
1350,Pedro Henrique Lima,652.481.037-62,pedro@,MT,04/11/1973,(071) 4769-1674,2025-01-15,4636.2,Ativo
1351,Pedro Henrique Caldeira,215.368.047-62,duarteisabelly@das.org,AL,17/03/1967,+55 (031) 0753 6212,2025-08-01,3759.24,Inativo
1352,João Guilherme Ramos,,lrezende@uol.com.br,RJ,22/08/1977,+55 71 2056 2410,2025-05-18,1052.13,Ativo
1353,Dr. Calebe Melo,815.067.423-35,murilo85@bol.com.br,AL,13/02/1976,,2024-12-07,1143.09,Ativo
1354,ESTHER DAS NEVES,538.746.921-91,nathan36@campos.br,AP,27/09/1948,+55 81 7950-5855,2025-02-10,1991.13,Bloqueado
1355,Olivia Lopes,326.174.058-26,pedro69@uol.com.br,ES,24/10/1999,(021) 7912 7726,2024-10-05,2922.04,Ativo
1356,Maria Cecília Novaes,,hbarros@da.br,MT,01/06/1975,(061) 3727-0872,2025-04-09,56.6,Bloqueado
1357,Raquel Martins,750.138.429-05,vieirabeatriz@ig.com.br,PI,20/02/1980,0800-610-7891,2024-12-18,1648.75,Inativo
1358,João Gabriel Cunha,028.974.613-22,xda-mata@silveira.com,PE,27/02/1954,21 1742-5695,2024-12-29,581.21,Inativo
1359,Matheus Dias,628.310.495-98,agatha46@uol.com.br,SC,16/09/1982,51 5592 9047,2025-02-28,4435.53,Inativo
1360,Sra. Mirella Gonçalves,,pintoenzo-gabriel@hotmail.com,AM,02/09/1996,(041) 6421-0283,2024-09-29,1563.31,Ativo
1361,Dr. João Gabriel Correia,936.518.742-73,maria-sophia18@rocha.br,MG,23/03/1964,+55 71 1891-9459,2025-05-25,842.98,Inativo
1362,Isabella das Neves,814.392.570-60,ferreirabruna@yahoo.com.br,RJ,27/10/1978,,2025-09-29,175.38,Ativo
1363,Diogo Teixeira,730.581.926-30,felipe30@barros.br,DF,03/10/1994,+55 (021) 8352 1230,2024-09-03,1092.24,Ativo
1364,Maitê da Mota,821.507.463-44,feliperocha@lima.net,DF,18/11/1951,,2025-07-07,726.35,Inativo
1365,Sr. André Jesus,403.267.819-78,castrocaue@bol.com.br,MS,25/10/1961,61 0249 6605,2025-10-12,4656.59,Inativo
1366,Srta. Stella da Rosa,237.158.469-09,juliamonteiro@gmail.com,RS,24/10/1955,61 2915 2052,2025-10-29,2824.89,Ativo
1367,Isaac Dias,043.296.871-78,baragao@melo.br,Bahia,17/02/1948,84 6955-5910,2024-10-13,4865.08,Bloqueado
1368,Sra. Stella Pires,086.473.519-75,lsales@yahoo.com.br,RO,17/11/1977,0800-751-1315,2025-02-08,3362.79,Ativo
1369,Luiz Otávio Moura,781765,luiz@,RN,14/04/1958,84 7663 0122,2025-07-31,3963.98,Bloqueado
1370,Vitor Hugo Gomes,,pietranunes@yahoo.com.br,AM,03/07/1965,71 3875-4311,2024-08-20,3299.83,Inativo
1371,Davi Luiz Moura,260.435.978-29,npereira@uol.com.br,PI,10/12/1974,+55 (011) 5802-6357,2025-07-02,3841.22,Ativo
1372,Otávio da Cunha,037.986.125-95,ramoslais@yahoo.com.br,ES,31/01/1993,+55 (084) 7468 2866,2025-03-14,1677.36,Inativo
1373,Rafael da Luz,428.173.695-64,joao-gabriel22@uol.com.br,SP,25/02/2001,(021) 7641-8025,2024-12-05,742.35,Inativo
1374,Luiz Miguel Pereira,490.175.683-48,vinicius92@bol.com.br,GO,27/06/1999,0500-844-7958,2025-07-28,427.08,Inativo
1375,Marcelo Gomes,342.617.059-07,zdias@moraes.com,RO,28/07/1972,+55 51 6853 5187,2025-05-24,3703.76,Bloqueado
1376,Ana Laura Cavalcanti,014.768.395-57,yurifarias@uol.com.br,PB,13/12/1984,+55 81 7520-0858,2025-07-23,1976.14,Bloqueado
1377,Vinicius Pinto,837.629.501-21,sophie76@ig.com.br,RN,12/04/1949,11 1416-9087,2025-02-10,957.89,Ativo
1378,Nicolas Sales,874.091.236-13,ana-beatriz56@campos.br,AM,10/12/1956,+55 21 7121-8516,2025-02-09,1528.23,Ativo
1379,João Lucas Vieira,,erick79@alves.br,Rondônia,23/03/1984,,2025-02-07,3884.82,Ativo
1380,Ana Laura Moreira,589.671.420-30,portocarlos-eduardo@azevedo.com,AC,31/11/1985,(081) 1722 0401,2025-05-12,1887.08,Inativo
1381,Ana Nascimento,507.123.689-30,ramosthiago@gmail.com,Espírito Santo,05/07/1978,,2025-05-24,174.58,Bloqueado
1382,Joana Barbosa,079.813.426-78,lnogueira@carvalho.net,RJ,09/11/2002,+55 (031) 8213-2515,2025-04-10,3430.54,Ativo
1383,Srta. Lorena Campos,479.506.831-39,portomarcos-vinicius@rodrigues.com,RS,04/04/1963,+55 (084) 2186 2598,2024-10-21,3163.87,Ativo
1384,Sabrina Jesus,398.627.041-87,isabelly05@porto.com,Distrito Federal,04/11/1966,84 1648 5161,2025-03-24,1098.45,Inativo
1385,Dr. Caio da Mota,196.204.738-50,ecavalcanti@correia.br,Pará,26/10/2000,,2024-11-09,1388.21,Bloqueado
1386,Thales Correia,682.140.793-22,thales@,PI,08/09/1991,41 6292-0017,2024-08-25,1481.08,Ativo
1387,BEATRIZ DA ROSA,460.398.715-39,silveirajoaquim@hotmail.com,AC,05/11/1947,11 6635 0115,2025-04-30,1948.77,Bloqueado
1388,Maria Alice Farias,825.170.946-67,maria@,SP,29/09/1968,84 4190 0895,2025-05-04,1159.09,Inativo
1389,Davi Moreira,281.397.064-69,kamillydias@castro.org,BA,16/07/1988,+55 71 8960 1217,2025-10-19,2490.81,Bloqueado
1390,Dra. Maria Fernanda Melo,168.970.352-03,dlopes@barros.com,BA,13/11/1984,,2024-11-08,3516.2,Ativo
1391,Vitor Hugo Aragão,042.867.395-38,gabrieldias@bol.com.br,MT,08/11/1983,(071) 2360-3355,2024-12-06,622.63,Ativo
1392,Laís Pires,250.187.643-17,araujolarissa@ig.com.br,ES,17/06/1970,0900-179-3108,2025-06-13,3288.19,Bloqueado
1393,Otávio Caldeira,921.837.054-50,isabelly89@cardoso.com,AC,01/01/1991,,2024-09-13,3944.67,Ativo
1394,Joana da Conceição,063.152.498-33,daniel49@bol.com.br,PA,14/09/1947,(011) 5423-6503,2024-10-18,1083.53,Bloqueado
1395,Sr. Vitor Porto,463.125.978-73,clarasouza@ferreira.net,MA,29/09/2003,0800-861-6298,2024-08-30,652.24,Bloqueado
1396,Elisa Silveira,460.725.839-38,heloisa49@yahoo.com.br,MT,08/05/1952,+55 (031) 2743 4217,2024-09-30,3135.61,Ativo
1397,Ryan Araújo,472.958.160-11,ryan@,TO,19/09/1976,84 9092-2018,2025-06-29,1880.94,Inativo
1398,Ana Laura Monteiro,658.314.970-20,marianerezende@yahoo.com.br,MS,16/11/1971,+55 (071) 9734-2703,2024-08-22,3782.04,Ativo
1399,João Lima,529.641.083-15,nicolascorreia@gmail.com,CE,22/09/1979,+55 (061) 0291-1980,2025-01-27,3889.7,Bloqueado
1400,LEVI NOVAES,892.437.506-74,marcos-viniciuspereira@hotmail.com,PA,10/09/1975,+55 (041) 8434-0875,2024-12-09,4598.25,Inativo
1401,Lorena Freitas,347.685.201-62,carvalholucca@martins.br,SC,15/10/2004,+55 81 0298 0641,2025-05-12,2878.46,Inativo
1402,Dr. Otávio Gomes,285.471.309-50,mirellada-rosa@costa.com,TO,15/02/1976,(061) 8012-1718,2025-06-06,4376.26,Bloqueado
1403,Levi Oliveira,146.725.930-61,rochalaura@silva.net,RS,16/11/1988,+55 (061) 0187 3262,2024-09-01,2598.01,Inativo
1404,Marina Sales,930.516.427-70,rebeca21@viana.br,MG,22/03/1952,81 9315-2018,2025-06-19,966.03,Bloqueado
1405,Isabella Aragão,367.852.140-17,alexia92@das.br,PB,24/11/1963,(081) 0898-8788,2025-03-31,3200.2,Ativo
1406,Alexandre Oliveira,539.841.026-15,gabriela60@lima.br,ES,31/12/1984,+55 (071) 4095-1288,2024-08-12,4663.77,Inativo
1407,Yasmin Castro,243.756.901-43,ucastro@ig.com.br,RR,22/03/2007,+55 (041) 6383 3221,2025-11-01,960.86,Inativo
1408,Srta. Kamilly Ferreira,298.351.746-28,pedro-henrique35@bol.com.br,PB,19/07/1987,(021) 2507 1976,2025-07-15,2149.98,Inativo
1409,Maria Cecília Aragão,687.450.912-85,leonardoda-mota@ig.com.br,SC,03/11/1992,71 1237 2789,2025-07-18,4238.93,Inativo
1410,Rafael Nogueira,591.302.876-77,melissaaraujo@da.com,AM,20/05/1996,,2025-03-10,318.2,Ativo
1411,Raquel Fernandes,486.719.352-64,benjaminaraujo@pires.br,PA,05/06/2006,+55 51 3401 4659,2024-09-08,2772.03,Ativo
1412,Isaac da Mota,205.346.981-15,umoura@gmail.com,MS,03/11/1957,+55 (051) 4338-0409,2024-11-03,4773.28,Ativo
1413,Ana da Costa,387.954.210-41,sophia60@hotmail.com,RR,21/05/1949,81 6100-7986,2024-11-01,3055.84,Ativo
1414,Maria Julia Ribeiro,803763,zcaldeira@ribeiro.com,PB,14/08/1979,41 1657 7385,2025-06-30,519.83,Ativo
1415,Caroline das Neves,912.406.738-50,manuela50@ig.com.br,SC,03/10/1989,,2025-01-03,1041.54,Bloqueado
1416,Sr. Caio Nascimento,287.495.013-05,nda-paz@rezende.com,SC,14/12/1966,+55 71 5259-8164,2025-04-11,1877.35,Bloqueado
1417,Agatha Gonçalves,650.487.213-90,ryan79@gmail.com,RO,13/03/2004,+55 (031) 8499 8058,2024-08-21,3580.37,Ativo
1418,Guilherme Pereira,681.972.354-73,gabriellybarbosa@gmail.com,DF,14/07/1982,,2024-11-01,128.96,Bloqueado
1419,André Fernandes,918.764.350-20,agomes@ig.com.br,MT,28/10/1983,0300 342 8188,2025-05-24,1845.64,Inativo
1420,Ana Clara Caldeira,462.735.190-99,marinalopes@ferreira.com,AC,07/02/1964,0800 474 7912,2024-12-10,1835.57,Ativo
1421,Sr. Breno Lopes,072.841.395-79,bporto@oliveira.net,RR,15/06/1954,21 5711 2000,2024-09-22,1479.9,Inativo
1422,Dra. Maysa da Mata,684.729.015-30,esilva@da.org,RR,06/04/1947,,2025-03-30,3280.02,Bloqueado
1423,Luigi Mendes,950.647.813-93,alexiacardoso@barros.com,AL,02/10/1988,(051) 7385 1495,2025-08-06,355.56,Ativo
1424,Caio Gonçalves,063.147.825-62,znogueira@hotmail.com,PR,08/02/2000,(031) 0299 8256,2025-02-27,950.3,Ativo
1425,Paulo Gonçalves,374.651.902-07,alanamoura@bol.com.br,TO,31/05/1981,31 5519 5254,2024-10-28,2355.95,Ativo
1426,Davi Luiz Castro,941.702.856-11,otavio94@das.net,SC,08/06/1960,(084) 2558 0692,2024-10-17,827.19,Bloqueado
1427,Beatriz Aragão,,ribeirobruna@uol.com.br,Pará,20/05/1986,0900-679-8921,2025-03-29,1987.18,Bloqueado
1428,Isis da Conceição,635.920.187-95,arthur49@viana.net,MT,03/07/2007,+55 84 3407-5884,2025-06-18,2037.89,Inativo
1429,Sra. Giovanna Souza,792.854.061-49,eloahnogueira@ferreira.br,MT,12/11/1944,+55 (031) 2508 3483,2025-02-28,1506.24,Bloqueado
1430,Maria Alice Rocha,691.028.537-95,maria@,SC,31/07/2006,(031) 0133-5795,2025-06-01,3756.73,Inativo
1431,Ana Clara Vieira,198.743.652-00,marinacunha@hotmail.com,PA,23/02/1945,,2024-08-25,2206.35,Inativo
1432,Thales Martins,413.572.980-05,dcavalcanti@viana.br,BA,05/07/1967,+55 (041) 0461 9377,2025-01-05,3207.31,Ativo
1433,Bryan Carvalho,,henriqueda-luz@mendes.com,GO,24/10/2002,0500-252-8957,2025-03-21,1786.78,Bloqueado
1434,Yago Azevedo,,sabrina27@pires.org,AM,01/09/1969,(021) 5810-9296,2024-08-31,2543.45,Ativo
1435,Julia Fogaça,127.638.450-53,emanuelly63@nascimento.br,Amazonas,11/09/1961,+55 (011) 9784-1870,2025-09-08,2028.99,Bloqueado
